TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,Quantity,PaymentMethod
859,2025-05-04,1125,2097,401,1.0,3031.56,2,Discover
860,2025-05-04,1157,2055,404,3.0,53.94,2,Visa
861,2025-05-04,1109,2061,404,0.0,799.68,1,Discover
862,2025-05-04,1009,2068,402,2.0,0.0,2,ApplePay
863,2025-05-04,1003,2041,402,0.0,2412.63,1,ApplePay
864,2025-05-04,1173,2000,402,1.0,872.38,2,Mastercard
865,2025-05-04,1177,2044,403,1.0,373.64,5,Mastercard
866,2025-05-04,1026,2049,403,1.0,3383.42,2,Cash
867,2025-05-04,1016,2005,403,2.0,686.05,2,PayPal
868,2025-05-04,1116,2093,403,3.0,755.94,4,GooglePay
869,2025-05-04,1175,2017,403,3.0,463.7,4,Visa
870,2025-05-04,1091,2096,402,1.0,1209.92,1,ApplePay
871,2025-05-04,1103,2002,402,1.0,779.4,2,Mastercard
872,2025-05-04,1186,2016,402,0.0,646.04,1,Mastercard
873,2025-05-04,1150,2064,402,0.0,294.04,2,Visa
874,2025-05-04,1093,2091,401,3.0,2717.37,1,Cash
875,2025-05-04,1163,2032,401,0.0,0.0,1,ApplePay
876,2025-05-04,1169,2013,401,0.0,935.36,3,GooglePay
877,2025-05-04,1176,2014,404,3.0,1231.5,2,Visa
878,2025-05-04,1097,2015,403,3.0,2699.88,2,Amex
879,2025-05-04,1179,2019,402,0.0,1867.86,3,Visa
880,2025-05-04,1077,2053,401,2.0,976.24,2,GooglePay
881,2025-05-04,1159,2077,402,3.0,561.83,2,PayPal
882,2025-05-04,1026,2065,401,2.0,1881.36,1,Amex
883,2025-05-04,1029,2013,404,1.0,0.0,2,Cash
884,2025-05-04,1155,2025,403,1.0,503.32,1,Visa
885,2025-05-04,1091,2090,404,2.0,171.94,2,Visa
886,2025-05-04,1041,2005,404,1.0,385.9,1,Visa
887,2025-05-04,1176,2061,403,1.0,359.86,2,PayPal
888,2025-05-04,1000,2001,401,0.0,1649.4,5,Mastercard
889,2025-05-04,1146,2085,404,1.0,653.81,2,GooglePay
890,2025-05-04,1023,2099,401,0.0,1292.64,4,Discover
891,2025-05-04,1065,2082,402,3.0,266.6,4,Discover
892,2025-05-04,1075,2033,404,0.0,2508.75,1,GooglePay
893,2025-05-04,1025,2022,401,2.0,1073.89,4,ApplePay
894,2025-05-04,1092,2086,403,3.0,894.1,1,Mastercard
895,2025-05-04,1189,2014,401,0.0,0.0,2,Cash
896,2025-05-04,1002,2017,402,2.0,0.0,3,Mastercard
897,2025-05-04,1091,2056,403,0.0,1049.44,3,ApplePay
898,2025-05-04,1095,2043,402,0.0,0.0,1,Cash
899,2025-05-04,1102,2051,404,2.0,93.86,2,Discover
900,2025-05-04,1098,2088,404,3.0,0.0,1,Visa
901,2025-05-04,1166,2021,401,1.0,0.0,3,Mastercard
902,2025-05-04,1178,2092,401,1.0,867.98,1,Visa
903,2025-05-04,1026,2053,404,3.0,1830.45,2,Mastercard
904,2025-05-04,1046,2078,404,2.0,454.43,1,Discover
905,2025-05-04,1156,2003,402,3.0,1925.9,2,Mastercard
906,2025-05-04,1124,2014,404,3.0,0.0,3,Amex
907,2025-05-04,1011,2008,403,2.0,106.54,2,Mastercard
908,2025-05-04,1003,2090,402,2.0,57.31,2,GooglePay
909,2025-05-04,1132,2066,401,3.0,1548.18,2,Mastercard
910,2025-05-04,1169,2093,402,3.0,755.94,2,Discover
911,2025-05-04,1088,2084,404,1.0,0.0,1,Cash
912,2025-05-04,1142,2078,401,0.0,568.04,2,Mastercard
913,2025-05-04,1164,2020,404,3.0,1879.15,2,PayPal
914,2025-05-04,1042,2009,404,2.0,53.05,2,Visa
915,2025-05-04,1061,2042,403,0.0,167.61,5,Visa
916,2025-05-04,1129,2028,404,3.0,2551.76,1,GooglePay
917,2025-05-04,1060,2010,404,3.0,544.88,2,Cash
918,2025-05-04,1146,2057,401,3.0,436.98,3,Discover
919,2025-05-04,1114,2040,401,3.0,34.54,3,Visa
920,2025-05-04,1190,2083,401,0.0,2304.48,1,ApplePay
921,2025-05-04,1103,2052,401,0.0,2193.78,5,Visa
922,2025-05-04,1023,2077,403,1.0,505.65,2,Amex
923,2025-05-04,1167,2085,404,2.0,387.44,1,ApplePay
924,2025-05-04,1093,2006,402,3.0,594.0,2,ApplePay
925,2025-05-04,1084,2071,404,2.0,492.13,4,Mastercard
926,2025-05-04,1183,2057,401,0.0,873.96,2,Mastercard
927,2025-05-04,1194,2084,402,0.0,563.7,4,Visa
928,2025-05-04,1087,2045,403,2.0,499.42,2,Mastercard
929,2025-05-04,1179,2013,401,1.0,1683.65,5,PayPal
930,2025-05-04,1126,2017,404,0.0,927.4,4,PayPal
931,2025-05-04,1065,2078,402,1.0,127.81,3,Mastercard
932,2025-05-04,1030,2050,402,3.0,186.78,2,Mastercard
933,2025-05-04,1005,2024,403,0.0,621.35,1,Visa
934,2025-05-04,1193,2053,401,0.0,1830.45,2,ApplePay
935,2025-05-04,1197,2057,404,1.0,1179.85,3,Discover
936,2025-05-04,1127,2000,401,3.0,969.31,4,Amex
937,2025-05-04,1149,2061,402,1.0,359.86,3,Mastercard
938,2025-05-04,1187,2016,401,3.0,2584.16,1,Discover
939,2025-05-04,1168,2076,403,3.0,2418.21,1,Visa
940,2025-05-04,1107,2077,402,2.0,898.93,2,Visa
941,2025-05-04,1101,2043,403,3.0,3493.8,1,Discover
942,2025-05-04,1034,2017,404,2.0,0.0,2,Visa
943,2025-05-04,1179,2070,403,1.0,61.52,3,Visa
944,2025-05-04,1051,2026,403,2.0,338.5,2,Visa
945,2025-05-04,1172,2016,402,2.0,516.83,3,PayPal
946,2025-05-04,1181,2014,403,3.0,246.3,2,Mastercard
947,2025-05-04,1149,2073,404,2.0,799.09,4,Cash
948,2025-05-04,1108,2001,401,0.0,412.35,3,Mastercard
949,2025-05-04,1097,2018,401,0.0,1084.52,1,GooglePay
950,2025-05-04,1051,2034,402,2.0,217.87,1,Visa
951,2025-05-04,1174,2032,402,0.0,4728.0,5,PayPal
952,2025-05-04,1176,2037,402,0.0,720.28,1,Visa
953,2025-05-04,1091,2057,401,1.0,786.56,3,PayPal
954,2025-05-04,1190,2082,404,1.0,239.94,2,PayPal
955,2025-05-04,1130,2089,403,0.0,413.52,1,Mastercard
956,2025-05-04,1097,2049,404,2.0,0.0,1,Mastercard
957,2025-05-04,1141,2006,401,2.0,0.0,2,Mastercard
958,2025-05-04,1051,2079,404,1.0,1710.97,2,PayPal
959,2025-05-04,1162,2090,403,1.0,257.9,3,Cash
960,2025-05-04,1198,2092,402,2.0,771.54,1,Mastercard
961,2025-05-04,1114,2022,401,1.0,3020.31,2,Mastercard
962,2025-05-04,1044,2094,401,3.0,493.35,3,Visa
963,2025-05-04,1010,2054,403,2.0,720.41,3,Amex
964,2025-05-04,1033,2020,403,0.0,751.66,1,Mastercard
965,2025-05-04,1084,2059,402,0.0,0.0,1,Visa
966,2025-05-04,1039,2041,401,2.0,0.0,1,Visa
967,2025-05-04,1125,2073,403,0.0,1997.72,3,Mastercard
968,2025-05-04,1005,2090,403,1.0,193.43,1,PayPal
969,2025-05-04,1047,2066,401,1.0,464.45,1,PayPal
970,2025-05-04,1106,2069,404,0.0,464.78,3,ApplePay
971,2025-05-04,1089,2028,402,2.0,0.0,1,Amex
972,2025-05-04,1084,2046,403,1.0,0.0,1,Discover
973,2025-05-04,1192,2079,404,0.0,950.54,3,Visa
974,2025-05-04,1029,2085,403,3.0,726.45,3,GooglePay
975,2025-05-04,1061,2082,402,0.0,533.2,4,Visa
976,2025-05-04,1174,2041,404,0.0,804.21,3,Visa
977,2025-05-04,1098,2032,403,0.0,0.0,2,Visa
978,2025-05-04,1132,2098,403,3.0,3631.44,3,Amex
979,2025-05-04,1124,2005,403,1.0,1157.71,1,ApplePay
980,2025-05-04,1082,2065,401,0.0,1411.02,2,Discover
981,2025-05-04,1042,2098,401,0.0,4539.3,3,GooglePay
982,2025-05-04,1053,2085,402,3.0,726.45,1,ApplePay
983,2025-05-04,1026,2026,404,0.0,423.12,2,Cash
984,2025-05-04,1191,2087,402,0.0,477.96,1,Mastercard
985,2025-05-04,1117,2091,403,0.0,1811.58,3,Amex
986,2025-05-04,1022,2009,401,1.0,119.36,2,Mastercard
987,2025-05-04,1064,2071,401,1.0,1107.29,5,Mastercard
988,2025-05-04,1066,2052,404,3.0,5118.82,4,Mastercard
989,2025-05-04,1161,2051,404,2.0,375.42,2,Mastercard
990,2025-05-04,1004,2049,401,0.0,939.84,1,Visa
991,2025-05-04,1164,2092,401,0.0,2893.26,2,Visa
992,2025-05-04,1179,2009,403,0.0,66.31,3,Mastercard
993,2025-05-04,1074,2087,403,0.0,477.96,4,Visa
994,2025-05-04,1072,2097,404,3.0,842.1,2,Visa
995,2025-05-04,1101,2084,401,3.0,1127.4,2,ApplePay
996,2025-05-04,1040,2068,402,1.0,2952.86,1,Amex
997,2025-05-04,1191,2050,403,1.0,504.31,1,Visa
998,2025-05-04,1076,2086,403,0.0,2682.3,1,Visa
999,2025-05-04,1141,2071,402,0.0,1230.32,2,PayPal
1000,2025-05-04,1010,2000,404,0.0,3877.24,2,Visa
1001,2025-05-04,1078,2026,403,1.0,761.62,1,Visa
1002,2025-05-04,1105,2082,402,1.0,239.94,3,Visa
1003,2025-05-04,1047,2028,403,1.0,1148.29,2,GooglePay
1004,2025-05-04,1029,2023,401,3.0,2818.62,2,PayPal
1005,2025-05-04,1165,2070,401,2.0,54.69,4,Visa
1006,2025-05-04,1171,2008,403,0.0,133.18,1,ApplePay
1007,2025-05-04,1050,2092,404,2.0,771.54,2,Mastercard
1008,2025-05-04,1091,2016,402,0.0,1292.08,1,Amex
1009,2025-05-04,1072,2079,401,1.0,855.49,1,PayPal
1010,2025-05-04,1081,2062,404,2.0,495.49,1,Mastercard
1011,2025-05-04,1157,2084,403,1.0,253.67,1,Cash
1012,2025-05-04,1144,2072,403,2.0,672.48,3,PayPal
1013,2025-05-04,1109,2021,401,2.0,668.33,1,Mastercard
1014,2025-05-04,1063,2028,404,2.0,510.35,3,Visa
1015,2025-05-04,1092,2017,403,3.0,1854.8,2,GooglePay
1016,2025-05-04,1118,2057,403,2.0,699.17,4,Visa
1017,2025-05-04,1124,2070,401,1.0,30.76,2,Mastercard
1018,2025-05-04,1165,2077,401,2.0,449.46,3,GooglePay
1019,2025-05-04,1035,2068,402,2.0,1968.58,5,Visa
1020,2025-05-04,1187,2080,401,0.0,0.0,1,PayPal
1021,2025-05-04,1004,2064,401,3.0,882.12,1,Mastercard
1022,2025-05-04,1196,2075,402,0.0,2341.92,4,ApplePay
1023,2025-05-04,1141,2033,404,1.0,0.0,2,Visa
1024,2025-05-04,1093,2050,402,2.0,448.27,4,Visa
1025,2025-05-04,1034,2059,401,3.0,1536.15,2,GooglePay
1026,2025-05-04,1093,2064,401,1.0,793.91,2,PayPal
1027,2025-05-04,1157,2087,402,1.0,286.78,1,PayPal
1028,2025-05-04,1114,2020,402,1.0,676.49,1,Visa
1029,2025-05-04,1188,2093,404,2.0,1814.26,1,Cash
1030,2025-05-04,1010,2028,404,1.0,1148.29,1,Mastercard
1031,2025-05-04,1016,2033,403,1.0,2257.88,2,GooglePay
1032,2025-05-04,1010,2085,402,2.0,387.44,3,GooglePay
1033,2025-05-04,1099,2060,404,0.0,0.0,3,Discover
1034,2025-05-04,1010,2083,403,0.0,768.16,4,ApplePay
1035,2025-05-04,1180,2066,403,2.0,1238.54,2,Visa
1036,2025-05-04,1148,2069,402,3.0,697.17,1,GooglePay
1037,2025-05-04,1167,2048,403,0.0,1072.89,3,Discover
1038,2025-05-04,1132,2032,404,1.0,851.04,1,Mastercard
1039,2025-05-04,1132,2051,403,2.0,187.71,2,Visa
1040,2025-05-04,1124,2061,401,1.0,0.0,1,GooglePay
1041,2025-05-04,1112,2021,402,0.0,835.41,2,PayPal
1042,2025-05-04,1131,2082,403,1.0,239.94,2,Mastercard
1043,2025-05-04,1038,2023,402,2.0,0.0,2,ApplePay
1044,2025-05-04,1154,2091,401,1.0,3260.84,2,Visa
1045,2025-05-04,1106,2042,401,3.0,1173.27,2,GooglePay
1046,2025-05-04,1172,2061,404,1.0,719.71,1,GooglePay
1047,2025-05-04,1151,2020,404,0.0,1127.49,1,Amex
1048,2025-05-04,1062,2005,402,1.0,385.9,3,ApplePay
1049,2025-05-04,1034,2080,401,1.0,2996.14,5,Mastercard
1050,2025-05-04,1014,2021,403,1.0,1503.74,2,PayPal
1051,2025-05-04,1132,2051,401,2.0,281.57,2,Mastercard
1052,2025-05-04,1021,2027,404,3.0,775.83,2,Discover
1053,2025-05-04,1123,2021,402,3.0,0.0,1,ApplePay
1054,2025-05-04,1153,2018,402,2.0,867.62,1,Visa
1055,2025-05-04,1042,2092,403,3.0,1446.63,3,Mastercard
1056,2025-05-04,1152,2075,401,1.0,2107.73,2,Visa
1057,2025-05-04,1096,2049,402,0.0,939.84,5,Amex
1058,2025-05-04,1004,2025,404,1.0,0.0,3,Cash
1059,2025-05-04,1155,2012,402,3.0,623.19,2,Visa
1060,2025-05-04,1157,2076,401,0.0,2418.21,3,Mastercard
1061,2025-05-04,1023,2061,402,0.0,199.92,2,Visa
1062,2025-05-04,1198,2086,404,3.0,894.1,1,Mastercard
1063,2025-05-04,1094,2005,404,1.0,771.8,2,Mastercard
1064,2025-05-04,1123,2098,404,2.0,3631.44,3,ApplePay
1065,2025-05-04,1150,2094,401,3.0,2466.75,1,GooglePay
1066,2025-05-04,1034,2032,404,1.0,1702.08,2,PayPal
1067,2025-05-04,1021,2036,404,2.0,348.77,2,Visa
1068,2025-05-04,1048,2000,401,0.0,4846.55,1,PayPal
1069,2025-05-04,1133,2000,404,1.0,872.38,3,GooglePay
1070,2025-05-04,1176,2040,404,2.0,55.26,2,Visa
1071,2025-05-04,1027,2019,404,2.0,747.14,2,Visa
1072,2025-05-04,1066,2068,404,2.0,1968.58,3,Visa
1073,2025-05-04,1156,2035,404,1.0,0.0,2,Visa
1074,2025-05-04,1105,2070,404,1.0,0.0,1,GooglePay
1075,2025-05-04,1094,2071,404,2.0,984.26,4,Visa
1076,2025-05-04,1078,2073,403,3.0,499.43,3,Visa
1077,2025-05-04,1188,2017,401,1.0,417.33,4,Amex
1078,2025-05-04,1114,2089,402,0.0,827.04,3,GooglePay
1079,2025-05-04,1054,2065,404,2.0,376.27,5,Visa
1080,2025-05-04,1140,2078,401,1.0,255.62,4,Amex
1081,2025-05-04,1099,2081,401,0.0,1492.44,5,Cash
1082,2025-05-04,1037,2060,404,0.0,1225.14,4,Visa
1083,2025-05-04,1016,2033,402,2.0,2007.0,2,Mastercard
1084,2025-05-04,1020,2077,401,3.0,561.83,1,Discover
1085,2025-05-04,1102,2078,403,0.0,142.01,2,ApplePay
1086,2025-05-04,1198,2022,404,3.0,671.18,1,Discover
1087,2025-05-04,1002,2025,403,1.0,503.32,3,ApplePay
1088,2025-05-04,1008,2076,402,1.0,1450.93,3,Mastercard
1089,2025-05-04,1172,2004,403,1.0,834.52,2,Discover
1090,2025-05-04,1167,2000,402,0.0,969.31,1,PayPal
1091,2025-05-04,1070,2099,404,2.0,1551.17,4,Visa
1092,2025-05-04,1171,2050,404,1.0,168.1,2,Mastercard
1093,2025-05-04,1132,2001,401,0.0,2061.75,4,Mastercard
1094,2025-05-04,1140,2036,403,2.0,348.77,4,Amex
1095,2025-05-04,1070,2028,402,3.0,2551.76,1,Discover
1096,2025-05-04,1103,2073,401,2.0,0.0,5,Mastercard
1097,2025-05-04,1044,2052,401,0.0,2193.78,1,ApplePay
1098,2025-05-04,1128,2037,403,0.0,0.0,1,GooglePay
1099,2025-05-04,1131,2032,403,3.0,4728.0,1,Mastercard
1100,2025-05-04,1096,2072,404,1.0,378.27,4,Visa
1101,2025-05-04,1193,2043,404,3.0,2620.35,3,Mastercard
1102,2025-05-04,1150,2003,404,0.0,1155.54,1,Visa
1103,2025-05-04,1066,2008,404,1.0,59.93,2,ApplePay
1104,2025-05-04,1173,2089,402,2.0,0.0,1,ApplePay
1105,2025-05-04,1105,2045,401,2.0,499.42,2,Amex
1106,2025-05-04,1063,2036,401,3.0,653.94,3,Visa
1107,2025-05-04,1172,2095,403,0.0,981.58,1,PayPal
1108,2025-05-04,1141,2022,404,2.0,0.0,1,Cash
1109,2025-05-04,1090,2027,403,1.0,698.25,3,Mastercard
1110,2025-05-04,1191,2087,402,3.0,955.92,1,Visa
1111,2025-05-04,1188,2025,402,1.0,251.66,3,Amex
1112,2025-05-04,1067,2026,402,1.0,380.81,1,PayPal
1113,2025-05-04,1063,2079,403,1.0,1710.97,2,Mastercard
1114,2025-05-04,1199,2013,401,0.0,5612.16,4,PayPal
1115,2025-05-04,1173,2084,404,0.0,281.85,3,Mastercard
1116,2025-05-04,1195,2069,401,3.0,697.17,2,Visa
1117,2025-05-04,1095,2079,403,3.0,950.54,1,Amex
1118,2025-05-04,1147,2035,404,1.0,809.99,4,Amex
1119,2025-05-04,1195,2065,403,3.0,1411.02,1,GooglePay
1120,2025-05-04,1056,2096,402,0.0,0.0,3,Visa
1121,2025-05-04,1134,2054,404,0.0,3602.04,3,Mastercard
1122,2025-05-04,1128,2044,404,1.0,373.64,2,PayPal
1123,2025-05-04,1117,2015,404,2.0,1619.93,1,Visa
1124,2025-05-04,1176,2001,401,1.0,371.12,3,Amex
1125,2025-05-04,1097,2074,401,2.0,527.6,2,Mastercard
1126,2025-05-04,1092,2078,403,1.0,383.43,2,ApplePay
1127,2025-05-04,1140,2033,402,2.0,1338.0,1,Mastercard
1128,2025-05-04,1120,2078,403,2.0,227.22,3,Visa
1129,2025-05-04,1047,2063,404,1.0,0.0,1,Amex
1130,2025-05-04,1107,2089,403,2.0,330.82,2,Mastercard
1131,2025-05-04,1102,2035,404,1.0,1619.98,2,Amex
1132,2025-05-04,1146,2016,402,0.0,0.0,1,Cash
1133,2025-05-04,1184,2034,402,3.0,680.85,3,Visa
1134,2025-05-04,1097,2025,402,1.0,1258.29,3,PayPal
1135,2025-05-04,1121,2001,402,3.0,0.0,1,Visa
1136,2025-05-04,1127,2017,403,3.0,0.0,3,Mastercard
1137,2025-05-04,1076,2032,401,3.0,6619.2,4,Cash
1138,2025-05-04,1025,2088,402,0.0,0.0,3,Visa
1139,2025-05-04,1055,2032,404,0.0,945.6,3,Mastercard
1140,2025-05-04,1115,2095,403,2.0,0.0,4,Mastercard
1141,2025-05-04,1092,2046,403,2.0,80.23,1,Discover
1142,2025-05-04,1005,2052,401,2.0,1170.02,2,GooglePay
1143,2025-05-04,1173,2077,402,1.0,1516.94,5,PayPal
1144,2025-05-04,1199,2036,403,2.0,871.92,1,Amex
1145,2025-05-04,1172,2065,404,3.0,2822.04,3,Cash
1146,2025-05-04,1020,2048,403,3.0,1072.89,4,Cash
1147,2025-05-04,1161,2018,402,2.0,1301.42,2,Visa
1148,2025-05-04,1107,2080,404,0.0,4993.56,1,Cash
1149,2025-05-04,1020,2020,403,1.0,1014.74,1,Mastercard
1150,2025-05-04,1080,2040,403,2.0,55.26,5,Mastercard
1151,2025-05-04,1154,2082,404,2.0,639.84,1,Visa
1152,2025-05-04,1113,2099,403,3.0,646.32,5,Visa
1153,2025-05-04,1105,2021,402,0.0,835.41,1,Mastercard
1154,2025-05-04,1032,2093,402,2.0,2419.01,1,PayPal
1155,2025-05-04,1190,2089,401,1.0,0.0,2,Mastercard
1156,2025-05-04,1042,2050,401,0.0,1120.68,2,Visa
1157,2025-05-04,1016,2060,401,0.0,816.76,5,Visa
1158,2025-05-04,1197,2050,401,0.0,560.34,2,Mastercard
1159,2025-05-04,1067,2079,402,0.0,1901.08,2,Cash
1160,2025-05-04,1167,2049,403,1.0,0.0,1,PayPal
1161,2025-05-04,1063,2094,403,3.0,493.35,2,Visa
1162,2025-05-04,1160,2016,402,1.0,1162.87,1,Mastercard
1163,2025-05-04,1007,2004,403,2.0,2225.4,1,Mastercard
1164,2025-05-04,1121,2059,403,3.0,2048.2,3,PayPal
1165,2025-05-04,1034,2089,402,3.0,2481.12,4,Cash
1166,2025-05-04,1161,2095,404,2.0,392.63,1,Mastercard
1167,2025-05-04,1088,2061,402,0.0,799.68,3,ApplePay
1168,2025-05-04,1113,2039,403,3.0,976.44,2,GooglePay
1169,2025-05-04,1066,2019,403,0.0,933.93,2,ApplePay
1170,2025-05-04,1000,2066,402,2.0,412.85,1,Discover
1171,2025-05-04,1073,2060,401,3.0,0.0,3,Mastercard
1172,2025-05-04,1193,2061,403,0.0,199.92,2,PayPal
1173,2025-05-04,1196,2055,403,1.0,194.18,2,Mastercard
1174,2025-05-04,1001,2070,403,1.0,61.52,3,Mastercard
1175,2025-05-04,1105,2071,404,3.0,615.16,2,Visa
1176,2025-05-04,1063,2020,404,3.0,375.83,3,Visa
1177,2025-05-04,1056,2033,401,3.0,836.25,4,Discover
1178,2025-05-04,1160,2030,403,2.0,271.95,3,GooglePay
1179,2025-05-04,1166,2095,403,3.0,1472.37,2,Discover
1180,2025-05-04,1048,2008,402,1.0,0.0,2,Mastercard
1181,2025-05-04,1074,2014,404,3.0,738.9,2,ApplePay
1182,2025-05-04,1069,2089,404,1.0,372.17,1,Visa
1183,2025-05-04,1082,2002,402,0.0,1732.0,5,GooglePay
1184,2025-05-04,1136,2002,402,0.0,1732.0,3,Mastercard
1185,2025-05-04,1072,2034,402,3.0,0.0,1,ApplePay
1186,2025-05-04,1186,2001,402,0.0,824.7,5,Visa
1187,2025-05-04,1038,2001,404,1.0,0.0,3,Mastercard
1188,2025-05-04,1087,2053,403,3.0,2440.6,2,GooglePay
1189,2025-05-04,1095,2059,401,2.0,1638.56,2,Discover
1190,2025-05-04,1020,2096,402,0.0,2688.72,5,Cash
1191,2025-05-04,1068,2099,404,0.0,1938.96,1,Visa
1192,2025-05-04,1139,2060,402,1.0,1102.63,2,Mastercard
1193,2025-05-04,1064,2048,401,0.0,715.26,2,Discover
1194,2025-05-04,1196,2091,402,3.0,0.0,3,GooglePay
1195,2025-05-04,1197,2056,402,0.0,1049.44,2,ApplePay
1196,2025-05-04,1050,2058,401,1.0,1800.22,1,Cash
1197,2025-05-04,1121,2049,403,2.0,751.87,2,ApplePay
1198,2025-05-04,1040,2080,401,0.0,1664.52,1,PayPal
1199,2025-05-04,1064,2061,403,1.0,179.93,2,GooglePay
1200,2025-05-04,1092,2006,402,0.0,198.0,3,Cash
1201,2025-05-04,1060,2081,404,2.0,1193.95,1,Mastercard
1202,2025-05-04,1003,2021,403,0.0,2506.23,4,Discover
1203,2025-05-04,1101,2031,401,0.0,1130.6,1,Visa
1204,2025-05-04,1148,2088,404,1.0,0.0,1,Visa
1205,2025-05-04,1095,2098,401,1.0,2451.22,2,Amex
1206,2025-05-04,1040,2063,401,2.0,883.94,2,Mastercard
1207,2025-05-04,1194,2080,401,0.0,1664.52,5,Cash
1208,2025-05-04,1091,2082,402,0.0,0.0,1,Visa
1209,2025-05-04,1032,2062,402,2.0,1981.95,2,Visa
1210,2025-05-04,1142,2082,403,3.0,799.8,2,ApplePay
1211,2025-05-04,1187,2024,401,3.0,372.81,1,PayPal
1212,2025-05-04,1091,2092,402,2.0,385.77,3,Mastercard
1213,2025-05-04,1010,2062,404,2.0,990.98,2,Mastercard
1214,2025-05-04,1138,2089,404,1.0,744.34,1,ApplePay
1215,2025-05-04,1145,2023,403,2.0,1503.26,4,Mastercard
1216,2025-05-04,1187,2059,403,1.0,1843.38,2,PayPal
1217,2025-05-04,1017,2067,402,3.0,0.0,2,Mastercard
1218,2025-05-04,1075,2033,403,3.0,836.25,3,Visa
1219,2025-05-04,1000,2099,404,1.0,2326.75,1,Mastercard
1220,2025-05-04,1004,2079,403,1.0,0.0,1,Mastercard
1221,2025-05-04,1082,2092,401,3.0,0.0,2,Visa
1222,2025-05-04,1048,2067,404,1.0,785.56,1,Discover
1223,2025-05-04,1156,2036,403,3.0,0.0,5,ApplePay
1224,2025-05-04,1164,2041,401,0.0,804.21,1,ApplePay
1225,2025-05-04,1133,2084,401,0.0,0.0,4,Mastercard
1226,2025-05-04,1033,2022,401,1.0,604.06,1,Visa
1227,2025-05-04,1027,2062,402,0.0,1238.72,3,GooglePay
1228,2025-05-04,1008,2073,404,3.0,1498.29,1,Mastercard
1229,2025-05-04,1134,2079,403,0.0,950.54,2,Mastercard
1230,2025-05-04,1093,2028,401,0.0,1275.88,1,ApplePay
1231,2025-05-04,1053,2083,404,0.0,2304.48,2,Mastercard
1232,2025-05-04,1119,2081,401,2.0,0.0,1,Visa
1233,2025-05-04,1142,2095,404,2.0,1177.9,1,Mastercard
1234,2025-05-04,1181,2007,403,0.0,583.39,1,PayPal
1235,2025-05-04,1187,2009,403,0.0,265.24,5,ApplePay
1236,2025-05-04,1055,2066,401,0.0,2580.3,4,Mastercard
1237,2025-05-04,1185,2029,404,1.0,12.16,1,Visa
1238,2025-05-04,1049,2067,402,1.0,261.86,3,ApplePay
1239,2025-05-04,1142,2095,404,0.0,1963.16,4,Visa
1240,2025-05-04,1196,2081,403,3.0,746.22,3,Visa
1241,2025-05-04,1179,2085,404,0.0,242.15,1,Visa
1242,2025-05-04,1042,2023,404,2.0,2254.9,1,Visa
1243,2025-05-04,1168,2020,404,2.0,601.33,3,ApplePay
1244,2025-05-04,1080,2070,403,2.0,0.0,1,GooglePay
1245,2025-05-04,1105,2097,404,2.0,673.68,1,Discover
1246,2025-05-04,1155,2030,402,3.0,509.91,3,Visa
1247,2025-05-04,1196,2070,403,2.0,27.34,1,Mastercard
1248,2025-05-04,1115,2057,404,0.0,1747.92,3,Mastercard
1249,2025-05-04,1185,2004,403,0.0,2781.75,1,Amex
1250,2025-05-04,1132,2017,403,0.0,0.0,1,PayPal
1251,2025-05-04,1076,2028,402,2.0,1020.7,2,GooglePay
1252,2025-05-04,1005,2098,403,1.0,3268.3,3,GooglePay
1253,2025-05-04,1024,2004,404,2.0,1483.6,2,Mastercard
1254,2025-05-04,1039,2017,403,2.0,370.96,2,Mastercard
1255,2025-05-04,1149,2031,402,2.0,904.48,2,ApplePay
1256,2025-05-04,1076,2011,404,1.0,737.53,2,GooglePay
1257,2025-05-04,1187,2009,403,3.0,198.93,2,Mastercard
1258,2025-05-04,1044,2062,401,2.0,495.49,2,Visa
1259,2025-05-04,1009,2093,404,0.0,0.0,2,Mastercard
1260,2025-05-04,1199,2007,403,2.0,1400.14,2,Amex
1261,2025-05-04,1111,2053,401,1.0,3294.81,1,Cash
1262,2025-05-04,1191,2083,401,3.0,768.16,1,Amex
1263,2025-05-04,1013,2039,401,2.0,1562.3,2,GooglePay
1264,2025-05-04,1138,2072,402,2.0,672.48,4,Visa
1265,2025-05-04,1128,2089,402,1.0,744.34,1,Visa
1266,2025-05-04,1012,2086,404,3.0,2682.3,1,ApplePay
1267,2025-05-04,1192,2076,401,1.0,1450.93,2,Mastercard
1268,2025-05-04,1110,2037,404,1.0,324.13,4,Amex
1269,2025-05-04,1033,2043,401,3.0,4367.25,4,Cash
1270,2025-05-04,1146,2095,401,3.0,1963.16,1,Mastercard
1271,2025-05-04,1067,2010,404,3.0,0.0,2,Discover
1272,2025-05-04,1198,2089,402,1.0,744.34,1,Mastercard
1273,2025-05-04,1123,2071,402,3.0,1845.48,3,GooglePay
1274,2025-05-04,1101,2083,402,1.0,2074.03,2,Visa
1275,2025-05-04,1062,2009,403,3.0,66.31,3,Mastercard
1276,2025-05-04,1082,2087,401,0.0,318.64,1,PayPal
1277,2025-05-04,1171,2052,404,2.0,0.0,2,Mastercard
1278,2025-05-04,1089,2024,403,2.0,298.25,1,Mastercard
1279,2025-05-04,1152,2083,401,2.0,1843.58,5,GooglePay
1280,2025-05-04,1043,2044,404,1.0,373.64,2,Amex
